# BUSCO version is: 5.5.0 
# The lineage dataset is: poxviridae_odb10 (Creation date: 2024-01-08, number of genomes: 39, number of BUSCOs: 18)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
269at10240	Duplicated	MN072622.1_Goatpox_virus_Turkey_goat	51717	52727	+	227.6	251	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	NC_004003.1_Goatpox_virus_Pellor_2000	51539	52549	+	227.6	251	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MH381810.1_Goatpox_virus_AV41_China_Jan_2018_goat	51850	52860	+	225.2	251	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
279at10240	Duplicated	AY077835.1_Goatpox_virus_Pellor_2000	68667	69620	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	AY077836.1_Goatpox_virus_G20_LKV_2000	68730	69683	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	KC951854.1_Goatpox_virus_FZ_China_10_Jan_2012_goat	68943	69896	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	KX576657.1_Goatpox_virus_Gorgan_Iran_1965_goat	68791	69744	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MH381810.1_Goatpox_virus_AV41_China_Jan_2018_goat	68971	69924	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072620.1_Goatpox_virus_India_goat	69061	70014	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072621.1_Goatpox_virus_Vietnam_goat	69030	69983	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072622.1_Goatpox_virus_Turkey_goat	68832	69785	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MW020570.1_Goatpox_virus_V103_goat	69150	70103	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	NC_004003.1_Goatpox_virus_Pellor_2000	68667	69620	+	347.1	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072623.1_Goatpox_virus_Oman_goat	68979	69932	+	347.0	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072624.1_Goatpox_virus_Sudan_goat	69014	69967	+	347.0	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072625.1_Goatpox_virus_Yemen_goat	69081	70034	+	347.0	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
416at10240	Duplicated	AY077835.1_Goatpox_virus_Pellor_2000	52550	53287	+	286.4	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	AY077836.1_Goatpox_virus_G20_LKV_2000	52613	53350	+	286.4	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	KX576657.1_Goatpox_virus_Gorgan_Iran_1965_goat	52674	53411	+	286.4	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072620.1_Goatpox_virus_India_goat	52958	53695	+	286.4	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072622.1_Goatpox_virus_Turkey_goat	52728	53465	+	286.4	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MW020570.1_Goatpox_virus_V103_goat	53047	53784	+	286.4	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	NC_004003.1_Goatpox_virus_Pellor_2000	52550	53287	+	286.4	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072623.1_Goatpox_virus_Oman_goat	52881	53618	+	285.1	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072624.1_Goatpox_virus_Sudan_goat	52911	53648	+	285.1	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072625.1_Goatpox_virus_Yemen_goat	52987	53724	+	285.1	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	KC951854.1_Goatpox_virus_FZ_China_10_Jan_2012_goat	52831	53568	+	284.0	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MH381810.1_Goatpox_virus_AV41_China_Jan_2018_goat	52861	53598	+	284.0	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072621.1_Goatpox_virus_Vietnam_goat	52942	53679	+	284.0	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
440at10240	Duplicated	AY077835.1_Goatpox_virus_Pellor_2000	85725	86408	-	287.4	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	AY077836.1_Goatpox_virus_G20_LKV_2000	85788	86471	-	287.4	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	KC951854.1_Goatpox_virus_FZ_China_10_Jan_2012_goat	86003	86686	-	287.4	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	KX576657.1_Goatpox_virus_Gorgan_Iran_1965_goat	85849	86532	-	287.4	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MH381810.1_Goatpox_virus_AV41_China_Jan_2018_goat	86032	86715	-	287.4	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072621.1_Goatpox_virus_Vietnam_goat	86092	86775	-	287.4	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	NC_004003.1_Goatpox_virus_Pellor_2000	85725	86408	-	287.4	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072623.1_Goatpox_virus_Oman_goat	86039	86722	-	287.1	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072624.1_Goatpox_virus_Sudan_goat	86073	86756	-	287.1	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072625.1_Goatpox_virus_Yemen_goat	86141	86824	-	287.1	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072620.1_Goatpox_virus_India_goat	86122	86805	-	286.9	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MW020570.1_Goatpox_virus_V103_goat	86211	86894	-	286.9	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072622.1_Goatpox_virus_Turkey_goat	85893	86576	-	285.9	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
455at10240	Duplicated	AY077835.1_Goatpox_virus_Pellor_2000	57440	58441	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	AY077836.1_Goatpox_virus_G20_LKV_2000	57503	58504	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	KC951854.1_Goatpox_virus_FZ_China_10_Jan_2012_goat	57733	58734	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	KX576657.1_Goatpox_virus_Gorgan_Iran_1965_goat	57564	58565	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MH381810.1_Goatpox_virus_AV41_China_Jan_2018_goat	57762	58763	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072620.1_Goatpox_virus_India_goat	57865	58866	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072621.1_Goatpox_virus_Vietnam_goat	57844	58845	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072622.1_Goatpox_virus_Turkey_goat	57619	58620	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072623.1_Goatpox_virus_Oman_goat	57777	58778	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072624.1_Goatpox_virus_Sudan_goat	57807	58808	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072625.1_Goatpox_virus_Yemen_goat	57878	58879	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MW020570.1_Goatpox_virus_V103_goat	57954	58955	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	NC_004003.1_Goatpox_virus_Pellor_2000	57440	58441	+	332.4	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
696at10240	Duplicated	MH381810.1_Goatpox_virus_AV41_China_Jan_2018_goat	110489	110911	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072620.1_Goatpox_virus_India_goat	110582	111004	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072623.1_Goatpox_virus_Oman_goat	110507	110929	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072624.1_Goatpox_virus_Sudan_goat	110542	110964	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072625.1_Goatpox_virus_Yemen_goat	110608	111030	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MW020570.1_Goatpox_virus_V103_goat	110671	111093	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072622.1_Goatpox_virus_Turkey_goat	110352	110774	-	141.0	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	AY077835.1_Goatpox_virus_Pellor_2000	110183	110605	-	140.3	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	AY077836.1_Goatpox_virus_G20_LKV_2000	110246	110668	-	140.3	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	KX576657.1_Goatpox_virus_Gorgan_Iran_1965_goat	110307	110729	-	140.3	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	NC_004003.1_Goatpox_virus_Pellor_2000	110183	110605	-	140.3	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	KC951854.1_Goatpox_virus_FZ_China_10_Jan_2012_goat	110460	110882	-	140.2	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072621.1_Goatpox_virus_Vietnam_goat	110550	110972	-	140.2	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
705at10240	Duplicated	KC951854.1_Goatpox_virus_FZ_China_10_Jan_2012_goat	35055	35342	+	125.1	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MH381810.1_Goatpox_virus_AV41_China_Jan_2018_goat	35088	35375	+	125.1	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072620.1_Goatpox_virus_India_goat	35183	35470	+	125.1	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072621.1_Goatpox_virus_Vietnam_goat	35167	35454	+	125.1	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072624.1_Goatpox_virus_Sudan_goat	35129	35416	+	125.1	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MW020570.1_Goatpox_virus_V103_goat	35272	35559	+	125.1	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	AY077835.1_Goatpox_virus_Pellor_2000	34778	35065	+	125.0	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	AY077836.1_Goatpox_virus_G20_LKV_2000	34841	35128	+	125.0	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	KX576657.1_Goatpox_virus_Gorgan_Iran_1965_goat	34902	35189	+	125.0	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072622.1_Goatpox_virus_Turkey_goat	34956	35243	+	125.0	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	NC_004003.1_Goatpox_virus_Pellor_2000	34778	35065	+	125.0	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072623.1_Goatpox_virus_Oman_goat	35111	35398	+	124.1	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
705at10240	Duplicated	MN072625.1_Goatpox_virus_Yemen_goat	35216	35503	+	124.1	78	https://www.orthodb.org/v10?query=705at10240	Sulfhydryl oxidase
