# BUSCO version is: 5.5.0 
# The lineage dataset is: poxviridae_odb10 (Creation date: 2024-01-08, number of genomes: 39, number of BUSCOs: 18)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
53at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	91187	93331	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	91159	93303	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	91273	93417	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	91199	93343	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	91280	93424	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	91030	93174	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	91097	93241	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	90909	93053	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	90910	93054	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	90932	93076	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	90933	93077	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	90932	93076	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	90933	93077	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	90934	93078	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
53at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	91282	93426	-	807.1	587	https://www.orthodb.org/v10?query=53at10240	Early transcription factor large subunit VETF-L
58at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	42562	44592	+	663.4	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	42611	44641	+	663.2	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	42416	44446	+	663.2	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	42667	44697	+	663.2	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	42669	44699	+	663.2	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	42642	44672	+	663.2	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	42756	44786	+	663.2	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	42679	44709	+	663.2	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	42579	44609	+	662.6	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	42391	44421	+	662.6	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	42391	44421	+	662.6	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	42414	44444	+	662.6	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	42414	44444	+	662.6	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	42415	44445	+	662.6	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	42503	44533	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	42683	44713	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	42679	44709	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	41971	44001	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	42011	44041	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	42669	44699	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	42756	44786	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	42503	44533	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	42414	44444	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
58at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	42754	44784	+	662.5	531	https://www.orthodb.org/v10?query=58at10240	RNA helicase
74at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	77091	78998	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	76897	78804	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	77162	79069	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	77158	79065	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	76428	78335	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	76469	78376	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	77041	78948	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	77146	79053	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	77148	79055	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	77123	79030	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	77237	79144	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	77160	79067	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	77241	79148	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	77058	78965	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	76870	78777	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	76871	78778	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	76893	78800	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	76894	78801	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	76893	78800	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	76894	78801	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	76895	78802	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	77240	79147	+	826.0	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	76988	78895	+	824.9	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	76988	78895	+	824.9	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
74at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	77156	79063	+	823.5	538	https://www.orthodb.org/v10?query=74at10240	Morph, VETF-s early transcription factor small
81at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	80862	82769	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	80965	82872	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	80771	82678	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	81036	82943	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	81032	82939	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	80302	82209	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	80343	82250	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	80915	82822	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	81030	82937	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	81020	82927	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	81022	82929	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	80997	82904	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	81111	83018	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	81115	83022	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	80862	82769	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	80932	82839	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	80744	82651	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	80745	82652	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	80767	82674	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	80768	82675	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	80767	82674	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	80768	82675	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	80769	82676	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	81114	83021	-	774.9	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
81at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	81034	82941	-	774.8	518	https://www.orthodb.org/v10?query=81at10240	Nucleoside triphosphatase I
118at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	83700	85349	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	83803	85452	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	83609	85258	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	83874	85523	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	83870	85519	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	83140	84789	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	83181	84830	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	83753	85402	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	83868	85517	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	83858	85507	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	83860	85509	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	83835	85484	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	83949	85598	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	83872	85521	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	83953	85602	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	83700	85349	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	83770	85419	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	83582	85231	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	83583	85232	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	83605	85254	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	83606	85255	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	83605	85254	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	83606	85255	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	83607	85256	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
118at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	83952	85601	-	595.8	454	https://www.orthodb.org/v10?query=118at10240	Rifampicin resistance protein
159at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	99922	101055	-	296.1	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	99672	100805	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	99772	100905	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	99575	100708	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	99843	100976	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	99839	100972	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	99112	100245	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	99154	100287	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	99723	100856	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	99824	100957	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	99829	100962	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	99802	100935	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	99915	101048	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	99672	100805	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	99739	100872	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	99551	100684	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	99552	100685	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	99574	100707	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	99575	100708	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	99574	100707	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	99575	100708	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	99576	100709	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	99924	101057	-	295.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	99842	100975	-	294.9	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
159at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	99840	100973	-	293.8	249	https://www.orthodb.org/v10?query=159at10240	Myristylated protein, essential for entry/fusion (Cop-A16L)
269at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	51670	52683	+	227.2	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	51923	52936	+	227.2	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	51670	52683	+	227.2	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
